crash_id,road_user,age_group
20065041,Passenger,40_to_64
20065102,Driver,40_to_64
20065125,Driver,40_to_64
20065179,Pedestrian,0_to_16
20065086,Pedestrian,65_to_74
20065103,Passenger,0_to_16
20065068,Driver,26_to_39
20065013,Driver,26_to_39
20065119,Motorcycle rider,17_to_25
20065126,Motorcycle rider,17_to_25
20065180,Passenger,26_to_39
20065180,Passenger,40_to_64
20065158,Passenger,17_to_25
20065078,Passenger,0_to_16
20065157,Driver,17_to_25
20065078,Driver,17_to_25
20065046,Driver,40_to_64
20065040,Passenger,40_to_64
20065163,Driver,17_to_25
20065165,Passenger,17_to_25
20065101,Driver,26_to_39
20065146,Driver,26_to_39
20065165,Passenger,26_to_39
20065062,Motorcycle rider,40_to_64
20065144,Passenger,17_to_25
20065144,Driver,17_to_25
20065016,Motorcycle rider,40_to_64
20065167,Passenger,40_to_64
20065071,Passenger,40_to_64
20065015,Passenger,40_to_64
20065075,Passenger,0_to_16
20065061,Driver,40_to_64
20065038,Driver,40_to_64
20065038,Passenger,40_to_64
20065174,Driver,40_to_64
20065123,Pedestrian,17_to_25
20065131,Pedestrian,26_to_39
20065012,Pedestrian,75_or_older
20065053,Pedestrian,17_to_25
20065014,Pedal cyclist,0_to_16
20065042,Driver,40_to_64
20065144,Driver,65_to_74
20065111,Driver,40_to_64
20065171,Driver,26_to_39
20055025,Driver,26_to_39
20055143,Motorcycle rider,17_to_25
20055070,Motorcycle pillion passenger,17_to_25
20055070,Motorcycle rider,17_to_25
20055110,Motorcycle rider,26_to_39
20055010,Motorcycle rider,17_to_25
20055058,Driver,26_to_39
20055068,Passenger,40_to_64
20055021,Driver,40_to_64
20055086,Motorcycle rider,17_to_25
20055112,Pedestrian,75_or_older
20055008,Driver,26_to_39
20055057,Passenger,40_to_64
20055018,Driver,40_to_64
20055035,Pedestrian,26_to_39
20055121,Pedestrian,75_or_older
20055079,Passenger,40_to_64
20055063,Passenger,17_to_25
20055063,Passenger,17_to_25
20055138,Motorcycle rider,17_to_25
20055011,Driver,26_to_39
20055101,Driver,26_to_39
20055097,Driver,75_or_older
20055031,Pedal cyclist,75_or_older
20055140,Driver,26_to_39
20055036,Driver,65_to_74
20055009,Pedestrian,17_to_25
20055045,Passenger,40_to_64
20055081,Driver,26_to_39
20055137,Driver,40_to_64
20055005,Driver,26_to_39
20055088,Driver,75_or_older
20055126,Motorcycle rider,17_to_25
20055134,Passenger,17_to_25
20055033,Driver,17_to_25
20055142,Motorcycle rider,26_to_39
20055064,Driver,40_to_64
20055125,Passenger,0_to_16
20055030,Motorcycle rider,17_to_25
20055106,Driver,17_to_25
20055133,Driver,26_to_39
20055100,Driver,26_to_39
20055119,Pedal cyclist,0_to_16
20055120,Driver,17_to_25
20055023,Passenger,65_to_74
20055127,Passenger,0_to_16
20055017,Driver,17_to_25
20055007,Driver,17_to_25
20055125,Driver,26_to_39
20055125,Driver,26_to_39
20055044,Driver,40_to_64
20055065,Pedal cyclist,65_to_74
20055144,Driver,65_to_74
20055083,Pedestrian,40_to_64
20055104,Driver,17_to_25
20055039,Driver,17_to_25
20055052,Driver,17_to_25
20055061,Motorcycle rider,26_to_39
20055098,Passenger,26_to_39
20055151,Motorcycle pillion passenger,17_to_25
20055013,Driver,26_to_39
20055135,Passenger,40_to_64
20055028,Driver,40_to_64
20055073,Passenger,75_or_older
20055040,Driver,26_to_39
20055072,Passenger,17_to_25
20055072,Driver,17_to_25
20055132,Driver,26_to_39
20055012,Driver,26_to_39
20055012,Passenger,26_to_39
20055026,Passenger,65_to_74
20055046,Pedestrian,0_to_16
20055090,Pedestrian,40_to_64
20055099,Pedestrian,26_to_39
20055034,Passenger,17_to_25
20055050,Passenger,17_to_25
20055029,Driver,40_to_64
20055022,Driver,26_to_39
20055075,Driver,17_to_25
20055122,Driver,26_to_39
20055109,Driver,17_to_25
20055145,Driver,17_to_25
20055118,Driver,40_to_64
20055048,Pedestrian,40_to_64
20055043,Driver,17_to_25
20055001,Driver,26_to_39
20055015,Passenger,0_to_16
20055092,Driver,17_to_25
20055089,Motorcycle rider,40_to_64
20055102,Driver,40_to_64
20055147,Pedestrian,26_to_39
20055103,Driver,17_to_25
20055087,Driver,17_to_25
20055095,Driver,26_to_39
20055136,Motorcycle rider,26_to_39
20055131,Driver,26_to_39
20055128,Driver,26_to_39
20055020,Driver,40_to_64
20055116,Passenger,65_to_74
20055116,Driver,65_to_74
20055038,Passenger,17_to_25
20055027,Driver,65_to_74
20055078,Driver,75_or_older
20055060,Driver,26_to_39
20055053,Driver,26_to_39
20055130,Driver,40_to_64
20055084,Passenger,40_to_64
20055148,Driver,17_to_25
20055107,Motorcycle rider,17_to_25
20055019,Driver,17_to_25
20055129,Driver,26_to_39
20055139,Driver,26_to_39
20055096,Driver,40_to_64
20055108,Driver,40_to_64
20055071,Pedestrian,40_to_64
20055105,Pedestrian,75_or_older
20055150,Pedestrian,40_to_64
20055093,Motorcycle rider,40_to_64
20055041,Driver,75_or_older
20055041,Passenger,75_or_older
20055066,Passenger,0_to_16
20055074,Driver,17_to_25
20055055,Passenger,17_to_25
20055002,Driver,26_to_39
20055054,Driver,26_to_39
20055149,Motorcycle rider,17_to_25
20055124,Passenger,17_to_25
20055111,Driver,40_to_64
20055047,Pedal cyclist,0_to_16
20055042,Driver,40_to_64
20055051,Driver,75_or_older
20055032,Driver,26_to_39
20055024,Driver,40_to_64
20055049,Driver,40_to_64
20055004,Pedal cyclist,65_to_74
20055082,Driver,17_to_25
20055014,Driver,17_to_25
20055113,Driver,17_to_25
20055080,Driver,17_to_25
20055080,Passenger,17_to_25
20055141,Passenger,40_to_64
20055117,Passenger,17_to_25
20055006,Motorcycle rider,26_to_39
20055067,Passenger,0_to_16
20055067,Driver,26_to_39
20055037,Passenger,75_or_older
20055146,Passenger,40_to_64
20055003,Pedestrian,40_to_64
20055085,Driver,40_to_64
20055091,Driver,17_to_25
20055091,Passenger,26_to_39
20055016,Driver,26_to_39
20055114,Driver,40_to_64
20055094,Motorcycle rider,40_to_64
20055069,Motorcycle rider,26_to_39
20055059,Driver,26_to_39
20055115,Passenger,0_to_16
20055056,Passenger,17_to_25
20055123,Driver,40_to_64
20055062,Driver,40_to_64
20055077,Pedestrian,17_to_25
20055069,Motorcycle pillion passenger,17_to_25
20055076,Pedestrian,75_or_older
20045155,Passenger,17_to_25
20045155,Driver,17_to_25
20045006,Driver,17_to_25
20045050,Driver,26_to_39
20045050,Passenger,26_to_39
20045141,Driver,0_to_16
20045081,Driver,26_to_39
20045156,Driver,17_to_25
20045067,Driver,75_or_older
20045101,Pedal cyclist,0_to_16
20045044,Passenger,17_to_25
20045056,Driver,17_to_25
20045028,Driver,26_to_39
20045043,Pedal cyclist,40_to_64
20045045,Pedestrian,26_to_39
20045129,Pedestrian,0_to_16
20045063,Driver,17_to_25
20045066,Driver,17_to_25
20045083,Passenger,40_to_64
20045108,Motorcycle pillion passenger,17_to_25
20045005,Motorcycle rider,17_to_25
20045017,Driver,17_to_25
20045087,Driver,26_to_39
20045154,Motorcycle rider,26_to_39
20045033,Driver,40_to_64
20045076,Pedestrian,17_to_25
20045107,Pedestrian,26_to_39
20045095,Passenger,40_to_64
20045160,Driver,26_to_39
20045014,Passenger,17_to_25
20045001,Pedal cyclist,40_to_64
20045148,Driver,40_to_64
20045148,Passenger,40_to_64
20045003,Driver,40_to_64
20045093,Passenger,40_to_64
20045051,Motorcycle rider,0_to_16
20045096,Pedestrian,40_to_64
20045094,Pedestrian,75_or_older
20045111,Pedestrian,17_to_25
20045130,Pedestrian,40_to_64
20045132,Driver,75_or_older
20045075,Driver,65_to_74
20045117,Passenger,0_to_16
20045042,Passenger,0_to_16
20045040,Driver,26_to_39
20045117,Passenger,17_to_25
20045117,Driver,17_to_25
20045070,Driver,40_to_64
20045089,Driver,17_to_25
20045060,Driver,26_to_39
20045012,Driver,40_to_64
20045069,Driver,75_or_older
20045112,Driver,40_to_64
20045084,Driver,40_to_64
20045053,Passenger,40_to_64
20045077,Passenger,65_to_74
20045021,Pedestrian,17_to_25
20045117,Passenger,40_to_64
20045042,Passenger,40_to_64
20045042,Driver,40_to_64
20045042,Passenger,40_to_64
20045042,Passenger,40_to_64
20045099,Driver,26_to_39
20045004,Driver,17_to_25
20045145,Passenger,17_to_25
20045032,Passenger,17_to_25
20045038,Motorcycle rider,17_to_25
20045119,Driver,17_to_25
20045073,Motorcycle rider,0_to_16
20045109,Driver,26_to_39
20045161,Driver,40_to_64
20045124,Pedestrian,75_or_older
20045115,Pedestrian,17_to_25
20045022,Pedestrian,26_to_39
20045079,Pedestrian,26_to_39
20045020,Driver,40_to_64
20045135,Driver,65_to_74
20045034,Passenger,17_to_25
20045146,Driver,26_to_39
20045126,Driver,17_to_25
20045031,Driver,17_to_25
20045078,Passenger,17_to_25
20045023,Driver,40_to_64
20045092,Driver,40_to_64
20045114,Passenger,17_to_25
20045140,Passenger,17_to_25
20045057,Motorcycle rider,17_to_25
20045088,Driver,26_to_39
20045046,Driver,40_to_64
20045035,Pedestrian,26_to_39
20045052,Pedestrian,40_to_64
20045150,Pedestrian,26_to_39
20045116,Driver,17_to_25
20045114,Passenger,17_to_25
20045122,Passenger,65_to_74
20045025,Passenger,17_to_25
20045011,Passenger,40_to_64
20045047,Motorcycle pillion passenger,17_to_25
20045016,Driver,17_to_25
20045049,Motorcycle rider,0_to_16
20045037,Motorcycle rider,26_to_39
20045024,Passenger,17_to_25
20045158,Pedestrian,40_to_64
20045138,Passenger,17_to_25
20045024,Passenger,0_to_16
20045082,Driver,26_to_39
20045142,Driver,75_or_older
20045085,Driver,26_to_39
20045118,Driver,26_to_39
20045027,Driver,26_to_39
20045134,Motorcycle rider,26_to_39
20045157,Passenger,75_or_older
20045147,Driver,40_to_64
20045102,Passenger,0_to_16
20045064,Driver,17_to_25
20045054,Driver,17_to_25
20045128,Driver,26_to_39
20045013,Driver,40_to_64
20045091,Driver,26_to_39
20045103,Driver,17_to_25
20045105,Passenger,26_to_39
20045065,Motorcycle rider,40_to_64
20045010,Motorcycle rider,17_to_25
20045059,Driver,65_to_74
20045139,Passenger,0_to_16
20045139,Passenger,0_to_16
20045139,Driver,26_to_39
20045098,Driver,40_to_64
20045039,Driver,65_to_74
20045041,Pedestrian,40_to_64
20045055,Pedestrian,0_to_16
20045149,Pedestrian,0_to_16
20045048,Pedestrian,26_to_39
20045162,Driver,17_to_25
20045080,Motorcycle rider,17_to_25
20045153,Driver,40_to_64
20045086,Driver,26_to_39
20045159,Driver,75_or_older
20045137,Passenger,17_to_25
20045100,Driver,17_to_25
20045100,Passenger,17_to_25
20045110,Pedestrian,26_to_39
20045072,Driver,26_to_39
20045123,Driver,40_to_64
20045007,Driver,65_to_74
20045071,Pedestrian,26_to_39
20045009,Motorcycle rider,0_to_16
20045036,Passenger,0_to_16
20045019,Driver,17_to_25
20045008,Driver,17_to_25
20045127,Motorcycle rider,17_to_25
20045018,Motorcycle rider,26_to_39
20045015,Passenger,17_to_25
20045133,Driver,17_to_25
20045062,Motorcycle rider,26_to_39
20045136,Motorcycle rider,26_to_39
20045113,Driver,40_to_64
20045030,Motorcycle rider,26_to_39
20045026,Driver,40_to_64
20045029,Pedestrian,75_or_older
20045131,Pedestrian,65_to_74
20045151,Driver,17_to_25
20045074,Motorcycle rider,26_to_39
20045104,Driver,26_to_39
20045143,Driver,26_to_39
20045068,Motorcycle rider,26_to_39
20045058,Driver,17_to_25
20045061,Driver,17_to_25
20045125,Driver,26_to_39
20045152,Driver,40_to_64
20045097,Passenger,40_to_64
20045106,Driver,65_to_74
20045120,Passenger,17_to_25
20045120,Driver,17_to_25
20045090,Driver,26_to_39
20045002,Driver,40_to_64
20045144,Pedestrian,40_to_64
20045121,Passenger,40_to_64
20035120,Motorcycle rider,17_to_25
20035119,Driver,17_to_25
20035135,Driver,40_to_64
20035110,Driver,17_to_25
20035138,Driver,17_to_25
20035067,Driver,17_to_25
20035110,Driver,26_to_39
20035110,Passenger,26_to_39
20035070,Driver,26_to_39
20035060,Passenger,26_to_39
20035060,Passenger,40_to_64
20035146,Motorcycle rider,40_to_64
20035113,Driver,0_to_16
20035069,Passenger,40_to_64
20035069,Driver,40_to_64
20035109,Passenger,0_to_16
20035140,Driver,17_to_25
20035039,Driver,75_or_older
20035140,Passenger,0_to_16
20035136,Motorcycle rider,26_to_39
20035038,Driver,40_to_64
20035147,Driver,40_to_64
20035014,Driver,65_to_74
20035039,Passenger,65_to_74
20035035,Driver,26_to_39
20035082,Motorcycle rider,26_to_39
20035048,Driver,17_to_25
20035044,Driver,26_to_39
20035014,Passenger,0_to_16
20035024,Driver,17_to_25
20035019,Motorcycle rider,26_to_39
20035011,Passenger,0_to_16
20035011,Passenger,0_to_16
20035055,Passenger,0_to_16
20035055,Passenger,0_to_16
20035145,Motorcycle rider,40_to_64
20035141,Driver,40_to_64
20035030,Driver,65_to_74
20035041,Driver,40_to_64
20035029,Passenger,75_or_older
20035101,Driver,17_to_25
20035046,Passenger,17_to_25
20035150,Driver,26_to_39
20035132,Driver,40_to_64
20035126,Motorcycle rider,40_to_64
20035126,Motorcycle pillion passenger,40_to_64
20035118,Pedestrian,17_to_25
20035148,Motorcycle rider,26_to_39
20035112,Passenger,17_to_25
20035112,Passenger,17_to_25
20035151,Driver,17_to_25
20035151,Passenger,17_to_25
20035050,Driver,17_to_25
20035066,Driver,17_to_25
20035034,Driver,17_to_25
20035097,Driver,40_to_64
20035008,Passenger,40_to_64
20035062,Passenger,65_to_74
20035080,Driver,65_to_74
20035043,Passenger,65_to_74
20035043,Driver,65_to_74
20035077,Pedestrian,26_to_39
20035092,Motorcycle rider,26_to_39
20035012,Driver,0_to_16
20035031,Passenger,0_to_16
20035130,Passenger,17_to_25
20035099,Passenger,17_to_25
20035079,Driver,26_to_39
20035105,Passenger,0_to_16
20035117,Passenger,17_to_25
20035006,Pedal cyclist,0_to_16
20035107,Passenger,0_to_16
20035010,Driver,26_to_39
20035061,Driver,17_to_25
20035075,Motorcycle rider,17_to_25
20035068,Passenger,40_to_64
20035001,Driver,17_to_25
20035020,Driver,0_to_16
20035020,Driver,17_to_25
20035153,Passenger,17_to_25
20035056,Passenger,40_to_64
20035083,Pedestrian,75_or_older
20035125,Pedestrian,65_to_74
20035073,Driver,17_to_25
20035022,Driver,75_or_older
20035025,Driver,26_to_39
20035025,Passenger,26_to_39
20035116,Passenger,26_to_39
20035058,Driver,17_to_25
20035111,Driver,26_to_39
20035095,Passenger,26_to_39
20035064,Driver,26_to_39
20035091,Motorcycle rider,26_to_39
20035108,Driver,40_to_64
20035131,Driver,40_to_64
20035104,Driver,40_to_64
20035114,Pedestrian,40_to_64
20035004,Passenger,75_or_older
20035047,Passenger,17_to_25
20035033,Driver,26_to_39
20035049,Driver,17_to_25
20035106,Passenger,0_to_16
20035087,Driver,17_to_25
20035086,Driver,26_to_39
20035081,Driver,17_to_25
20035154,Driver,40_to_64
20035134,Passenger,40_to_64
20035122,Pedestrian,26_to_39
20035121,Driver,40_to_64
20035052,Passenger,17_to_25
20035088,Driver,17_to_25
20035076,Passenger,17_to_25
20035045,Driver,17_to_25
20035026,Driver,17_to_25
20035028,Motorcycle rider,26_to_39
20035076,Driver,26_to_39
20035139,Passenger,26_to_39
20035013,Motorcycle rider,40_to_64
20035027,Driver,75_or_older
20035027,Passenger,75_or_older
20035009,Driver,75_or_older
20035032,Driver,0_to_16
20035128,Passenger,17_to_25
20035128,Driver,17_to_25
20035051,Driver,40_to_64
20035005,Driver,40_to_64
20035144,Pedestrian,65_to_74
20035054,Pedestrian,40_to_64
20035017,Pedestrian,40_to_64
20035026,Driver,40_to_64
20035124,Driver,26_to_39
20035072,Driver,0_to_16
20035096,Driver,17_to_25
20035093,Motorcycle rider,17_to_25
20035085,Passenger,75_or_older
20035037,Driver,17_to_25
20035065,Driver,17_to_25
20035007,Driver,17_to_25
20035100,Motorcycle rider,17_to_25
20035149,Passenger,17_to_25
20035042,Motorcycle rider,17_to_25
20035084,Driver,26_to_39
20035103,Passenger,26_to_39
20035152,Passenger,40_to_64
20035016,Driver,65_to_74
20035015,Pedestrian,17_to_25
20035094,Pedestrian,75_or_older
20035137,Pedestrian,0_to_16
20035036,Pedestrian,26_to_39
20035018,Driver,17_to_25
20035102,Motorcycle pillion passenger,17_to_25
20035018,Passenger,17_to_25
20035040,Driver,40_to_64
20035040,Passenger,40_to_64
20035155,Passenger,0_to_16
20035155,Passenger,0_to_16
20035021,Pedestrian,26_to_39
20035098,Driver,65_to_74
20035059,Pedestrian,26_to_39
20035102,Motorcycle rider,40_to_64
20035089,Driver,40_to_64
20035057,Passenger,17_to_25
20035057,Driver,17_to_25
20035123,Passenger,17_to_25
20035078,Driver,40_to_64
20035129,Motorcycle rider,40_to_64
20035142,Passenger,26_to_39
20035071,Passenger,26_to_39
20035071,Driver,26_to_39
20035063,Driver,75_or_older
20035023,Driver,17_to_25
20035143,Motorcycle rider,40_to_64
20035115,Driver,40_to_64
20035003,Driver,17_to_25
20035053,Pedestrian,65_to_74
20035090,Pedestrian,75_or_older
20035127,Pedestrian,0_to_16
20035002,Motorcycle rider,26_to_39
20035074,Motorcycle rider,40_to_64
20035133,Driver,75_or_older
20025081,Passenger,17_to_25
20025081,Driver,17_to_25
20025078,Driver,17_to_25
20025039,Passenger,26_to_39
20025109,Pedal cyclist,75_or_older
20025061,Motorcycle rider,26_to_39
20025106,Passenger,40_to_64
20025151,Driver,40_to_64
20025046,Driver,40_to_64
20025114,Pedestrian,26_to_39
20025077,Motorcycle rider,26_to_39
20025107,Driver,26_to_39
20025007,Motorcycle rider,40_to_64
20025025,Passenger,0_to_16
20025066,Pedal cyclist,0_to_16
20025030,Passenger,17_to_25
20025030,Passenger,17_to_25
20025015,Driver,40_to_64
20025114,Pedestrian,40_to_64
20025069,Driver,40_to_64
20025097,Driver,40_to_64
20025073,Pedestrian,40_to_64
20025108,Pedestrian,40_to_64
20025110,Driver,26_to_39
20025110,Passenger,26_to_39
20025028,Driver,26_to_39
20025042,Motorcycle rider,0_to_16
20025119,Driver,40_to_64
20025140,Passenger,40_to_64
20025065,Driver,17_to_25
20025142,Passenger,17_to_25
20025142,Passenger,17_to_25
20025158,Driver,26_to_39
20025016,Driver,40_to_64
20025141,Driver,40_to_64
20025027,Driver,40_to_64
20025126,Driver,65_to_74
20025127,Pedal cyclist,65_to_74
20025010,Pedestrian,75_or_older
20025149,Driver,75_or_older
20025091,Passenger,75_or_older
20025131,Driver,17_to_25
20025100,Pedal cyclist,0_to_16
20025102,Driver,26_to_39
20025105,Driver,17_to_25
20025014,Passenger,17_to_25
20025132,Driver,26_to_39
20025153,Driver,40_to_64
20025105,Passenger,26_to_39
20025014,Driver,26_to_39
20025067,Pedestrian,26_to_39
20025145,Driver,17_to_25
20025099,Motorcycle rider,26_to_39
20025138,Passenger,0_to_16
20025005,Passenger,0_to_16
20025048,Motorcycle rider,17_to_25
20025005,Driver,26_to_39
20025096,Driver,17_to_25
20025093,Driver,40_to_64
20025159,Driver,17_to_25
20025053,Driver,26_to_39
20025041,Passenger,17_to_25
20025076,Passenger,75_or_older
20025003,Passenger,17_to_25
20025146,Motorcycle rider,26_to_39
20025038,Driver,26_to_39
20025070,Driver,26_to_39
20025044,Passenger,26_to_39
20025006,Driver,40_to_64
20025117,Driver,65_to_74
20025003,Driver,26_to_39
20025013,Pedestrian,17_to_25
20025112,Passenger,40_to_64
20025071,Driver,17_to_25
20025035,Motorcycle rider,26_to_39
20025045,Driver,75_or_older
20025134,Driver,75_or_older
20025033,Motorcycle rider,17_to_25
20025062,Passenger,17_to_25
20025062,Driver,17_to_25
20025072,Driver,17_to_25
20025116,Passenger,26_to_39
20025143,Motorcycle rider,26_to_39
20025033,Driver,40_to_64
20025022,Pedestrian,17_to_25
20025147,Pedestrian,75_or_older
20025011,Pedestrian,0_to_16
20025154,Passenger,40_to_64
20025080,Driver,40_to_64
20025001,Driver,17_to_25
20025150,Motorcycle rider,26_to_39
20025139,Passenger,75_or_older
20025139,Driver,75_or_older
20025094,Driver,26_to_39
20025139,Passenger,40_to_64
20025059,Driver,26_to_39
20025086,Driver,17_to_25
20025075,Pedestrian,26_to_39
20025128,Pedestrian,17_to_25
20025034,Pedestrian,0_to_16
20025090,Driver,40_to_64
20025148,Passenger,26_to_39
20025021,Passenger,0_to_16
20025012,Driver,17_to_25
20025009,Driver,17_to_25
20025040,Passenger,26_to_39
20025103,Motorcycle rider,26_to_39
20025136,Passenger,75_or_older
20025101,Passenger,0_to_16
20025079,Driver,17_to_25
20025047,Passenger,26_to_39
20025120,Motorcycle rider,26_to_39
20025004,Driver,26_to_39
20025101,Driver,40_to_64
20025084,Motorcycle rider,40_to_64
20025047,Passenger,40_to_64
20025082,Driver,65_to_74
20025082,Passenger,65_to_74
20025157,Other,65_to_74
20025043,Pedal cyclist,65_to_74
20025137,Pedestrian,26_to_39
20025074,Driver,17_to_25
20025029,Passenger,0_to_16
20025087,Driver,40_to_64
20025123,Driver,17_to_25
20025037,Passenger,26_to_39
20025089,Driver,40_to_64
20025060,Driver,26_to_39
20025130,Motorcycle rider,26_to_39
20025008,Driver,17_to_25
20025050,Pedestrian,40_to_64
20025032,Pedestrian,75_or_older
20025031,Pedestrian,40_to_64
20025098,Pedestrian,17_to_25
20025064,Driver,17_to_25
20025121,Driver,17_to_25
20025152,Driver,26_to_39
20025063,Driver,40_to_64
20025092,Passenger,40_to_64
20025092,Passenger,40_to_64
20025113,Driver,17_to_25
20025113,Passenger,17_to_25
20025104,Motorcycle rider,26_to_39
20025051,Passenger,75_or_older
20025133,Passenger,26_to_39
20025023,Passenger,26_to_39
20025020,Motorcycle rider,40_to_64
20025111,Passenger,40_to_64
20025085,Driver,40_to_64
20025018,Passenger,40_to_64
20025133,Driver,40_to_64
20025135,Pedestrian,40_to_64
20025054,Passenger,17_to_25
20025129,Motorcycle rider,17_to_25
20025056,Motorcycle rider,17_to_25
20025144,Driver,17_to_25
20025024,Driver,26_to_39
20025058,Motorcycle rider,26_to_39
20025026,Driver,26_to_39
20025155,Motorcycle rider,26_to_39
20025055,Pedal cyclist,40_to_64
20025057,Driver,75_or_older
20025115,Passenger,0_to_16
20025002,Driver,17_to_25
20025124,Motorcycle rider,26_to_39
20025156,Driver,26_to_39
20025156,Driver,26_to_39
20025036,Driver,40_to_64
20025068,Pedestrian,26_to_39
20025019,Pedestrian,40_to_64
20025122,Pedestrian,40_to_64
20025083,Driver,0_to_16
20025125,Passenger,17_to_25
20025049,Passenger,40_to_64
20025088,Driver,40_to_64
20025052,Driver,17_to_25
20025118,Motorcycle rider,17_to_25
20025017,Pedestrian,26_to_39
20025095,Pedestrian,0_to_16
20015018,Passenger,26_to_39
20015091,Driver,26_to_39
20015006,Driver,17_to_25
20015114,Passenger,0_to_16
20015109,Motorcycle rider,17_to_25
20015007,Driver,26_to_39
20015150,Pedestrian,75_or_older
20015002,Pedestrian,75_or_older
20015072,Pedestrian,0_to_16
20015093,Passenger,65_to_74
20015138,Passenger,75_or_older
20015066,Passenger,40_to_64
20015021,Driver,40_to_64
20015126,Driver,17_to_25
20015110,Driver,17_to_25
20015040,Passenger,17_to_25
20015040,Passenger,17_to_25
20015040,Driver,17_to_25
20015084,Motorcycle rider,26_to_39
20015053,Motorcycle rider,17_to_25
20015012,Driver,17_to_25
20015105,Pedal cyclist,26_to_39
20015139,Passenger,40_to_64
20015012,Driver,40_to_64
20015120,Passenger,65_to_74
20015101,Passenger,0_to_16
20015030,Driver,17_to_25
20015097,Driver,26_to_39
20015098,Driver,26_to_39
20015101,Driver,17_to_25
20015077,Driver,0_to_16
20015017,Driver,75_or_older
20015068,Pedal cyclist,0_to_16
20015025,Driver,40_to_64
20015059,Driver,26_to_39
20015063,Driver,40_to_64
20015103,Passenger,40_to_64
20015148,Driver,65_to_74
20015028,Pedal cyclist,0_to_16
20015112,Driver,17_to_25
20015096,Driver,17_to_25
20015035,Driver,17_to_25
20015133,Driver,17_to_25
20015129,Driver,40_to_64
20015078,Driver,26_to_39
20015043,Motorcycle rider,26_to_39
20015089,Passenger,26_to_39
20015003,Passenger,65_to_74
20015060,Pedestrian,17_to_25
20015125,Pedestrian,26_to_39
20015081,Pedestrian,17_to_25
20015001,Motorcycle rider,40_to_64
20015073,Passenger,0_to_16
20015061,Passenger,0_to_16
20015051,Passenger,17_to_25
20015083,Motorcycle rider,26_to_39
20015142,Motorcycle rider,40_to_64
20015073,Driver,17_to_25
20015147,Driver,26_to_39
20015061,Driver,17_to_25
20015044,Motorcycle rider,17_to_25
20015104,Pedestrian,17_to_25
20015107,Pedestrian,75_or_older
20015065,Driver,75_or_older
20015055,Passenger,17_to_25
20015004,Driver,17_to_25
20015027,Passenger,17_to_25
20015014,Driver,17_to_25
20015137,Driver,40_to_64
20015036,Motorcycle rider,17_to_25
20015069,Driver,26_to_39
20015124,Driver,75_or_older
20015085,Driver,0_to_16
20015100,Driver,26_to_39
20015079,Driver,17_to_25
20015099,Passenger,26_to_39
20015102,Pedal cyclist,26_to_39
20015033,Pedal cyclist,65_to_74
20015076,Driver,26_to_39
20015106,Driver,26_to_39
20015014,Passenger,40_to_64
20015039,Driver,40_to_64
20015062,Driver,40_to_64
20015029,Passenger,17_to_25
20015070,Driver,17_to_25
20015050,Passenger,26_to_39
20015022,Driver,17_to_25
20015031,Pedestrian,40_to_64
20015134,Pedestrian,75_or_older
20015119,Driver,26_to_39
20015088,Passenger,40_to_64
20015008,Motorcycle rider,26_to_39
20015151,Driver,17_to_25
20015071,Passenger,40_to_64
20015071,Driver,40_to_64
20015092,Driver,75_or_older
20015130,Driver,17_to_25
20015145,Driver,26_to_39
20015092,Passenger,75_or_older
20015041,Driver,17_to_25
20015118,Motorcycle rider,17_to_25
20015052,Driver,40_to_64
20015057,Motorcycle rider,40_to_64
20015094,Driver,40_to_64
20015013,Pedestrian,26_to_39
20015108,Pedestrian,40_to_64
20015132,Pedestrian,26_to_39
20015071,Driver,17_to_25
20015020,Driver,17_to_25
20015113,Motorcycle rider,40_to_64
20015056,Passenger,17_to_25
20015064,Driver,17_to_25
20015034,Passenger,0_to_16
20015049,Pedestrian,0_to_16
20015087,Driver,17_to_25
20015046,Driver,26_to_39
20015086,Motorcycle rider,40_to_64
20015087,Passenger,26_to_39
20015140,Passenger,75_or_older
20015144,Passenger,0_to_16
20015037,Motorcycle rider,17_to_25
20015127,Driver,26_to_39
20015047,Pedestrian,75_or_older
20015117,Pedestrian,0_to_16
20015042,Pedestrian,40_to_64
20015131,Driver,17_to_25
20015010,Pedestrian,40_to_64
20015067,Passenger,17_to_25
20015067,Passenger,17_to_25
20015067,Driver,17_to_25
20015058,Passenger,17_to_25
20015038,Passenger,17_to_25
20015141,Pedestrian,17_to_25
20015122,Motorcycle rider,26_to_39
20015019,Driver,40_to_64
20015074,Motorcycle rider,26_to_39
20015121,Motorcycle rider,26_to_39
20015026,Motorcycle rider,26_to_39
20015016,Driver,40_to_64
20015045,Driver,40_to_64
20015095,Pedestrian,26_to_39
20015009,Driver,40_to_64
20015011,Driver,40_to_64
20015146,Motorcycle rider,17_to_25
20015135,Motorcycle rider,40_to_64
20015135,Motorcycle rider,40_to_64
20015136,Driver,75_or_older
20015090,Passenger,0_to_16
20015123,Passenger,17_to_25
20015005,Driver,17_to_25
20015082,Driver,17_to_25
20015143,Driver,17_to_25
20015149,Motorcycle rider,17_to_25
20015075,Passenger,17_to_25
20015015,Driver,17_to_25
20015023,Motorcycle rider,26_to_39
20015032,Motorcycle rider,40_to_64
20015116,Driver,40_to_64
20015048,Passenger,17_to_25
20015115,Motorcycle rider,26_to_39
20015111,Passenger,17_to_25
20015128,Motorcycle rider,26_to_39
